Vehicle ID,Charger ID,Date,Charging Time,Average Power,Max Power,Total Energy Delivered,SOC Charged
EV016-EV021,CH002,2019-02-14,0.5166666666666667,9.6,9.6,4.96,10.608363542792311
EV016-EV021,CH002,2019-02-13,4.4,9.6,9.6,42.26,23.28034371001382
EV016-EV021,CH002,2019-02-13,0.85,9.6,9.6,8.16,11.695725573048817
EV016-EV021,CH002,2019-02-13,0.0333333333333333,9.6,9.6,0.34,9.035901113653642
EV016-EV021,CH002,2019-02-13,0.35,9.6,9.6,3.38,10.06889504239732
EV016-EV021,CH002,2019-02-13,0.0166666666666666,9.6,9.6,0.16,8.97732049740756
EV016-EV021,CH002,2019-02-13,0.0666666666666666,9.6,9.6,0.64,9.140424801946034
EV016-EV021,CH002,2019-02-13,0.5333333333333333,9.6,9.6,5.12,10.662731644305138
EV016-EV021,CH002,2019-02-13,0.1333333333333333,9.6,9.6,1.28,9.357897207997336
EV016-EV021,CH002,2019-02-13,0.2333333333333333,9.6,9.6,2.24,9.684105817074286
EV016-EV021,CH002,2019-02-13,0.4833333333333333,9.6,9.6,4.64,10.49962733976666
EV016-EV021,CH002,2019-02-13,0.5,9.6,9.6,4.8,10.553995441279486
EV016-EV021,CH002,2019-02-13,0.4833333333333333,9.6,9.6,4.64,10.49962733976666
EV016-EV021,CH002,2019-02-13,0.5,9.6,9.6,4.8,10.553995441279486
EV016-EV021,CH002,2019-02-13,0.5,9.6,9.6,4.8,10.553995441279486
EV016-EV021,CH002,2019-02-13,0.4833333333333333,9.6,9.6,4.64,10.49962733976666
EV016-EV021,CH002,2019-02-13,0.4,9.6,9.6,3.84,10.227786832202536
EV016-EV021,CH002,2019-02-12,0.5,9.6,9.6,4.8,10.553995441279486
EV016-EV021,CH002,2019-02-12,0.5166666666666667,9.6,9.6,4.96,10.608363542792311
EV016-EV021,CH002,2019-02-12,0.4833333333333333,9.6,9.6,4.64,10.49962733976666
EV016-EV021,CH002,2019-02-12,0.4333333333333333,9.6,9.6,4.16,10.336523035228186
EV016-EV021,CH002,2019-02-12,0.05,9.6,9.6,0.48,9.08605670043321
EV016-EV021,CH002,2019-02-12,1.2833333333333334,9.6,9.6,12.33,13.111402469748896
EV016-EV021,CH002,2019-02-12,1.7166666666666666,9.6,9.6,16.49,14.52497310908235
EV016-EV021,CH002,2019-02-12,0.25,9.6,9.6,2.4,9.738473918587111
EV016-EV021,CH002,2019-02-12,0.15,9.6,9.6,1.44,9.41226530951016
EV016-EV021,CH002,2019-02-12,0.05,9.6,9.6,0.61,9.113438046199384
EV016-EV021,CH002,2019-02-12,0.4666666666666667,9.6,9.6,4.48,10.445259238253836
EV016-EV021,CH002,2019-02-12,0.5,9.6,9.6,4.8,10.553995441279486
EV016-EV021,CH002,2019-02-12,0.5,9.6,9.6,4.8,10.553995441279486
EV016-EV021,CH002,2019-02-12,0.3166666666666666,9.6,9.6,3.04,9.955946324638411
EV016-EV021,CH002,2019-02-12,0.4666666666666667,9.6,9.6,4.48,10.445259238253836
EV016-EV021,CH002,2019-02-12,0.4833333333333333,9.6,9.6,4.64,10.49962733976666
EV016-EV021,CH002,2019-02-12,0.4833333333333333,9.6,9.6,4.64,10.49962733976666
EV016-EV021,CH002,2019-02-12,0.5333333333333333,9.6,9.6,5.12,10.662731644305138
EV016-EV021,CH002,2019-02-11,0.5,9.6,9.6,4.8,10.553995441279486
EV016-EV021,CH002,2019-02-11,0.3833333333333333,9.6,9.6,3.68,10.173418730689711
EV016-EV021,CH002,2019-02-11,0.5166666666666667,9.6,9.6,4.96,10.608363542792311
EV016-EV021,CH002,2019-02-11,0.8,9.6,9.6,7.68,11.53262126851034
EV016-EV021,CH002,2019-02-11,0.8,9.6,9.6,7.68,11.53262126851034
EV016-EV021,CH002,2019-02-11,0.05,9.6,9.6,0.6,9.111331788832755
EV016-EV021,CH002,2019-02-11,0.0166666666666666,9.6,9.6,0.27,9.000489328440477
EV016-EV021,CH002,2019-02-11,0.95,9.6,9.6,9.12,12.021934182125763
EV016-EV021,CH002,2019-02-08,0.2666666666666666,9.6,9.6,2.56,9.792842020099936
EV016-EV021,CH002,2019-02-07,4.533333333333333,9.6,9.6,43.54,23.71528852211642
EV016-EV021,CH002,2019-02-07,0.7166666666666667,9.6,9.6,7.02,11.290268364079015
EV016-EV021,CH002,2019-02-07,1.9166666666666667,9.6,9.6,18.4,15.17528406986962
EV016-EV021,CH002,2019-02-07,0.6666666666666666,9.6,9.6,6.51,11.120845287440655
EV016-EV021,CH002,2019-02-07,0.0166666666666666,9.6,9.6,0.16,8.97732049740756
EV016-EV021,CH002,2019-02-07,0.7333333333333333,9.6,9.6,7.04,11.31514886245904
EV016-EV021,CH002,2019-02-07,0.1833333333333333,9.6,9.6,1.76,9.521001512535811
EV016-EV021,CH002,2019-02-07,0.4666666666666667,9.6,9.6,4.48,10.445259238253836
EV016-EV021,CH002,2019-02-07,0.25,9.6,9.6,2.4,9.738473918587111
EV016-EV021,CH002,2019-02-07,0.2166666666666666,9.6,9.6,2.08,9.62973771556146
EV016-EV021,CH002,2019-02-06,4.75,9.6,9.6,45.62,24.422073841783146
EV016-EV021,CH002,2019-02-06,1.8666666666666667,9.6,9.6,17.93,15.014286022697776
EV016-EV021,CH002,2019-02-06,0.3,9.6,9.6,2.88,9.901578223125586
EV016-EV021,CH002,2019-02-06,1.25,9.6,9.6,12.01,13.002666266723246
EV016-EV021,CH002,2019-02-06,0.1833333333333333,9.6,9.6,1.76,9.521001512535811
EV016-EV021,CH002,2019-02-06,0.3666666666666666,9.6,9.6,3.52,10.119050629176886
EV016-EV021,CH002,2019-02-06,0.4,9.6,9.6,3.84,10.227786832202536
EV016-EV021,CH002,2019-02-06,0.4,9.6,9.6,3.84,10.227786832202536
EV016-EV021,CH002,2019-02-06,0.45,9.6,9.6,4.32,10.390891136741011
EV016-EV021,CH002,2019-02-05,4.333333333333333,9.6,9.6,41.62,23.06287130396252
EV016-EV021,CH002,2019-02-05,0.0833333333333333,9.6,9.6,0.89,9.21374921975852
EV016-EV021,CH002,2019-02-05,0.2,9.6,9.6,1.92,9.575369614048636
EV016-EV021,CH002,2019-02-05,0.3666666666666666,9.6,9.6,3.52,10.119050629176886
EV016-EV021,CH002,2019-02-05,0.4,9.6,9.6,3.84,10.227786832202536
EV016-EV021,CH002,2019-02-05,0.4166666666666667,9.6,9.6,4.0,10.28215493371536
EV016-EV021,CH002,2019-02-05,0.3333333333333333,9.6,9.6,3.2,10.010314426151236
EV016-EV021,CH002,2019-02-05,0.4166666666666667,9.6,9.6,4.0,10.28215493371536
EV016-EV021,CH002,2019-02-05,0.4166666666666667,9.6,9.6,4.0,10.28215493371536
EV016-EV021,CH002,2019-02-05,0.4,9.6,9.6,3.84,10.227786832202536
EV016-EV021,CH002,2019-02-05,0.4166666666666667,9.6,9.6,4.0,10.28215493371536
EV016-EV021,CH002,2019-02-04,0.4,9.6,9.6,3.84,10.227786832202536
EV016-EV021,CH002,2019-02-04,0.4,9.6,9.6,3.84,10.227786832202536
EV016-EV021,CH002,2019-02-04,0.5,9.6,9.6,4.8,10.553995441279486
EV016-EV021,CH002,2019-02-02,0.4666666666666667,9.6,9.6,4.48,10.445259238253836
EV016-EV021,CH002,2019-02-02,0.1833333333333333,9.6,9.6,1.76,9.521001512535811
EV016-EV021,CH002,2019-02-02,0.3833333333333333,9.6,9.6,3.68,10.173418730689711
EV016-EV021,CH002,2019-02-02,0.4166666666666667,9.6,9.6,4.0,10.28215493371536
EV016-EV021,CH002,2019-02-02,0.4,9.6,9.6,3.84,10.227786832202536
EV016-EV021,CH002,2019-02-02,0.4,9.6,9.6,3.84,10.227786832202536
EV016-EV021,CH002,2019-02-02,0.4166666666666667,9.6,9.6,4.0,10.28215493371536
EV016-EV021,CH002,2019-02-02,0.4,9.6,9.6,3.84,10.227786832202536
EV016-EV021,CH002,2019-02-02,0.3333333333333333,9.6,9.6,3.2,10.010314426151236
EV016-EV021,CH002,2019-02-01,0.0166666666666666,9.6,9.6,0.16,8.97732049740756
EV016-EV021,CH002,2019-02-01,0.0166666666666666,9.6,9.6,0.16,8.97732049740756
EV016-EV021,CH002,2019-02-01,0.55,9.6,9.6,5.28,10.717099745817965
EV016-EV021,CH002,2019-02-01,0.2333333333333333,9.6,9.6,2.24,9.684105817074286
EV016-EV021,CH002,2019-02-01,0.4166666666666667,9.6,9.6,4.0,10.28215493371536
EV016-EV021,CH002,2019-02-01,0.3333333333333333,9.6,9.6,3.2,10.010314426151236
EV016-EV021,CH002,2019-02-01,0.4166666666666667,9.6,9.6,4.0,10.28215493371536
EV016-EV021,CH002,2019-02-01,0.4166666666666667,9.6,9.6,4.0,10.28215493371536
EV016-EV021,CH002,2019-02-01,0.4,9.6,9.6,3.84,10.227786832202536
EV016-EV021,CH002,2019-02-01,0.4166666666666667,9.6,9.6,4.0,10.28215493371536
EV016-EV021,CH002,2019-02-01,0.4166666666666667,9.6,9.6,4.0,10.28215493371536
EV016-EV021,CH002,2019-02-01,0.3,9.6,9.6,2.88,9.901578223125586
EV016-EV021,CH002,2019-01-31,0.3166666666666666,9.6,9.6,3.04,9.955946324638411
EV016-EV021,CH002,2019-01-31,0.4166666666666667,9.6,9.6,4.0,10.28215493371536
EV016-EV021,CH002,2019-01-31,0.4,9.6,9.6,3.84,10.227786832202536
EV016-EV021,CH002,2019-01-31,0.45,9.6,9.6,4.32,10.390891136741011
EV016-EV021,CH002,2019-01-31,0.45,9.6,9.6,4.32,10.390891136741011
EV016-EV021,CH002,2019-01-31,0.0166666666666666,9.6,9.6,0.16,8.97732049740756
EV016-EV021,CH002,2019-01-31,0.55,9.6,9.6,5.28,10.717099745817965
EV016-EV021,CH002,2019-01-31,0.3666666666666666,9.6,9.6,3.52,10.119050629176886
EV016-EV021,CH002,2019-01-31,0.65,9.6,9.6,6.24,11.043308354894911
EV016-EV021,CH002,2019-01-31,0.25,9.6,9.6,2.4,9.738473918587111
EV016-EV021,CH002,2019-01-31,0.65,9.6,9.6,6.24,11.043308354894911
EV016-EV021,CH002,2019-01-31,0.65,9.6,9.6,6.24,11.043308354894911
EV016-EV021,CH002,2019-01-31,0.75,9.6,9.6,7.2,11.369516963971863
EV016-EV021,CH002,2019-01-31,0.65,9.6,9.6,6.24,11.043308354894911
EV016-EV021,CH002,2019-01-31,0.5333333333333333,9.6,9.6,5.12,10.662731644305138
EV016-EV021,CH002,2019-01-30,0.95,9.6,9.6,9.12,12.021934182125763
EV016-EV021,CH002,2019-01-30,1.0333333333333334,9.6,9.6,9.92,12.29377468968989
EV016-EV021,CH002,2019-01-30,0.0166666666666666,9.6,9.6,0.16,8.97732049740756
EV016-EV021,CH002,2019-01-29,0.0,9.6,9.6,0.1,8.944014969561023
EV016-EV021,CH002,2019-01-29,0.0,9.6,9.6,0.08,8.939802454827765
EV016-EV021,CH002,2019-01-29,0.5,9.6,9.6,4.8,10.553995441279486
EV016-EV021,CH002,2019-01-29,1.3333333333333333,9.6,9.6,12.81,13.27450677428737
EV016-EV021,CH002,2019-01-28,5.15,9.6,9.6,49.46,25.72690827809095
EV016-EV021,CH002,2019-01-28,0.8,9.6,9.6,7.68,11.53262126851034
EV016-EV021,CH002,2019-01-28,0.0166666666666666,9.6,9.6,0.16,8.97732049740756
EV016-EV021,CH002,2019-01-28,0.8,9.6,9.6,7.68,11.53262126851034
EV016-EV021,CH002,2019-01-28,0.4166666666666667,9.6,9.6,4.0,10.28215493371536
EV016-EV021,CH002,2019-01-27,0.3833333333333333,9.6,9.6,3.68,10.173418730689711
EV016-EV021,CH002,2019-01-26,0.1833333333333333,9.6,9.6,1.76,9.521001512535811
EV016-EV021,CH002,2019-01-26,0.75,9.6,9.6,7.2,11.369516963971863
EV016-EV021,CH002,2019-01-25,0.4666666666666667,9.6,9.6,4.48,10.445259238253836
EV016-EV021,CH002,2019-01-24,5.833333333333333,9.6,9.6,56.02,27.956000440116775
EV016-EV021,CH002,2019-01-24,0.3833333333333333,9.6,9.6,3.68,10.173418730689711
EV016-EV021,CH002,2019-01-24,0.05,9.6,9.6,0.62,9.115544303566011
EV016-EV021,CH002,2019-01-24,2.816666666666667,9.6,9.6,27.16,18.136436639961723
EV016-EV021,CH002,2019-01-24,0.1,9.6,9.6,1.06,9.270223578637973
EV016-EV021,CH002,2019-01-24,0.2,9.6,9.6,1.92,9.575369614048636
EV016-EV021,CH002,2019-01-23,1.9,9.6,9.6,18.25,15.123022225723425
EV016-EV021,CH002,2019-01-23,3.3,9.6,9.6,31.72,19.69626152490062
EV016-EV021,CH002,2019-01-23,0.0,9.6,9.6,0.16,8.956652513760796
EV016-EV021,CH002,2019-01-22,0.35,9.6,9.6,3.36,10.06468252766406
EV016-EV021,CH002,2019-01-22,0.4833333333333333,9.6,9.6,4.64,10.49962733976666
EV016-EV021,CH002,2019-01-21,0.2833333333333333,9.6,9.6,2.72,9.84721012161276
EV016-EV021,CH002,2019-01-21,0.1833333333333333,9.6,9.6,1.76,9.521001512535811
EV016-EV021,CH002,2019-01-21,0.4333333333333333,9.6,9.6,4.16,10.336523035228186
EV016-EV021,CH002,2019-01-20,0.35,9.6,9.6,3.36,10.06468252766406
EV016-EV021,CH002,2019-01-19,0.3333333333333333,9.6,9.6,3.2,10.010314426151236
EV016-EV021,CH002,2019-01-18,0.1833333333333333,9.6,9.6,1.76,9.521001512535811
EV016-EV021,CH002,2019-01-17,1.6333333333333333,9.6,9.6,15.69,14.253132601518224
EV016-EV021,CH002,2019-01-17,1.6833333333333331,9.6,9.6,16.17,14.4162369060567
EV016-EV021,CH002,2019-01-17,0.0166666666666666,9.6,9.6,0.16,8.97732049740756
EV016-EV021,CH002,2019-01-16,2.0,9.6,9.6,19.21,15.449230834800376
EV016-EV021,CH002,2019-01-16,3.216666666666667,9.6,9.6,30.89,19.418102245236607
EV016-EV021,CH002,2019-01-16,0.05,9.6,9.6,0.48,9.08605670043321
EV016-EV021,CH002,2019-01-16,1.15,9.6,9.6,11.04,12.674351400279663
EV016-EV021,CH002,2019-01-16,3.1666666666666665,9.6,9.6,30.41,19.25499794069813
EV016-EV021,CH002,2019-01-16,0.3166666666666666,9.6,9.6,3.04,9.955946324638411
EV016-EV021,CH002,2019-01-16,0.0166666666666666,9.6,9.6,0.16,8.97732049740756
EV016-EV021,CH002,2019-01-16,0.15,9.6,9.6,1.44,9.41226530951016
EV016-EV021,CH002,2019-01-15,6.666666666666667,9.6,9.6,64.03,30.676511773124663
EV016-EV021,CH002,2019-01-15,0.4,9.6,9.6,3.84,10.227786832202536
EV016-EV021,CH002,2019-01-14,5.65,9.6,9.6,54.26,27.3579513234757
EV016-EV021,CH002,2019-01-14,0.8666666666666667,9.6,9.6,8.43,11.773262505594555
EV016-EV021,CH002,2019-01-14,0.3833333333333333,9.6,9.6,3.68,10.173418730689711
EV016-EV021,CH002,2019-01-13,0.1833333333333333,9.6,9.6,1.76,9.521001512535811
EV016-EV021,CH002,2019-01-13,0.4166666666666667,9.6,9.6,4.0,10.28215493371536
EV016-EV021,CH002,2019-01-13,0.2,9.6,9.6,1.92,9.575369614048636
EV016-EV021,CH002,2019-01-12,0.3333333333333333,9.6,9.6,3.2,10.010314426151236
EV016-EV021,CH002,2019-01-12,0.1666666666666666,9.6,9.6,1.6,9.466633411022986
EV016-EV021,CH002,2019-01-11,1.35,9.6,9.6,12.97,13.328874875800196
EV016-EV021,CH002,2019-01-11,1.1666666666666667,9.6,9.6,11.21,12.73082575915912
EV016-EV021,CH002,2019-01-11,0.45,9.6,9.6,4.32,10.390891136741011
EV016-EV021,CH002,2019-01-11,0.3833333333333333,9.6,9.6,3.68,10.173418730689711
EV016-EV021,CH002,2019-01-10,0.2,9.6,9.6,1.92,9.575369614048636
EV016-EV021,CH002,2019-01-10,1.7666666666666666,9.6,9.6,16.97,14.688077413620825
EV016-EV021,CH002,2019-01-03,1.5,9.6,9.6,14.41,13.818187789415624
EV016-EV021,CH002,2018-12-27,0.15,9.6,9.6,1.44,9.41226530951016
EV016-EV021,CH002,2018-12-27,0.5333333333333333,9.6,9.6,5.12,10.662731644305138
EV016-EV021,CH002,2018-12-27,0.4166666666666667,9.6,9.6,4.0,10.28215493371536
EV016-EV021,CH002,2018-12-26,0.15,9.6,9.6,1.44,9.41226530951016
EV016-EV021,CH002,2018-12-26,0.5,9.6,9.6,4.8,10.553995441279486
EV016-EV021,CH002,2018-12-26,0.4333333333333333,9.6,9.6,4.16,10.336523035228186
EV016-EV021,CH002,2018-12-25,0.1666666666666666,9.6,9.6,1.6,9.466633411022986
EV016-EV021,CH002,2018-12-25,0.3833333333333333,9.6,9.6,3.68,10.173418730689711
EV016-EV021,CH002,2018-12-25,0.3333333333333333,9.6,9.6,3.2,10.010314426151236
EV016-EV021,CH002,2018-12-24,0.3166666666666666,9.6,9.6,3.04,9.955946324638411
EV016-EV021,CH002,2018-12-24,0.3666666666666666,9.6,9.6,3.52,10.119050629176886
EV016-EV021,CH002,2018-12-23,0.2166666666666666,9.6,9.6,2.08,9.62973771556146
EV016-EV021,CH002,2018-12-23,0.2166666666666666,9.6,9.6,2.08,9.62973771556146
EV016-EV021,CH002,2018-12-22,0.15,9.6,9.6,1.44,9.41226530951016
EV016-EV021,CH002,2018-12-22,0.2333333333333333,9.6,9.6,2.24,9.684105817074286
EV016-EV021,CH002,2018-12-22,0.25,9.6,9.6,2.4,9.738473918587111
EV016-EV021,CH002,2018-12-21,0.1833333333333333,9.6,9.6,1.76,9.521001512535811
EV016-EV021,CH002,2018-12-21,0.3166666666666666,9.6,9.6,3.04,9.955946324638411
EV016-EV021,CH002,2018-12-21,0.35,9.6,9.6,3.36,10.06468252766406
EV016-EV021,CH002,2018-12-20,0.4,9.6,9.6,3.84,10.227786832202536
EV016-EV021,CH002,2018-12-20,0.45,9.6,9.6,4.32,10.390891136741011
EV016-EV021,CH002,2018-12-19,0.3333333333333333,9.6,9.6,3.2,10.010314426151236
EV016-EV021,CH002,2018-12-19,0.4,9.6,9.6,3.84,10.227786832202536
EV016-EV021,CH002,2018-12-18,0.3666666666666666,9.6,9.6,3.52,10.119050629176886
EV016-EV021,CH002,2018-12-18,0.3333333333333333,9.6,9.6,3.2,10.010314426151236
EV016-EV021,CH002,2018-12-17,0.2333333333333333,9.6,9.6,2.24,9.684105817074286
EV016-EV021,CH002,2018-12-17,0.15,9.6,9.6,1.44,9.41226530951016
EV016-EV021,CH002,2018-12-16,0.3,9.6,9.6,2.88,9.901578223125586
EV016-EV021,CH002,2018-12-16,0.45,9.6,9.6,4.32,10.390891136741011
EV016-EV021,CH002,2018-12-15,0.3,9.6,9.6,2.88,9.901578223125586
EV016-EV021,CH002,2018-12-15,0.45,9.6,9.6,4.32,10.390891136741011
EV016-EV021,CH002,2018-12-14,0.25,9.6,9.6,2.4,9.738473918587111
EV016-EV021,CH002,2018-12-14,0.2,9.6,9.6,1.92,9.575369614048636
EV016-EV021,CH002,2018-12-14,0.3833333333333333,9.6,9.6,3.68,10.173418730689711
EV016-EV021,CH002,2018-12-13,3.5166666666666666,9.6,9.6,33.77,20.39672807246746
EV016-EV021,CH002,2018-12-13,2.4166666666666665,9.6,9.6,23.21,16.808433372621003
EV016-EV021,CH002,2018-12-13,0.35,9.6,9.6,3.36,10.06468252766406
EV016-EV021,CH002,2018-12-12,3.65,9.6,9.6,35.05,20.83167288457006
EV016-EV021,CH002,2018-12-12,0.5,9.6,9.6,4.92,10.579270529679032
EV016-EV021,CH002,2018-12-12,0.1166666666666666,9.6,9.6,1.12,9.30352910648451
EV016-EV021,CH002,2018-12-12,1.8,9.6,9.6,17.29,14.796813616646476
EV016-EV021,CH002,2018-12-12,0.4,9.6,9.6,3.84,10.227786832202536
EV016-EV021,CH002,2018-12-11,1.9333333333333331,9.6,9.6,18.57,15.231758428749076
EV016-EV021,CH002,2018-12-11,3.183333333333333,9.6,9.6,30.57,19.30936604221096
EV016-EV021,CH002,2018-12-11,0.3,9.6,9.6,2.88,9.901578223125586
EV016-EV021,CH002,2018-12-10,4.8,9.6,9.6,46.1,24.58517814632162
EV016-EV021,CH002,2018-12-10,0.0833333333333333,9.6,9.6,0.8,9.19479290345886
EV016-EV021,CH002,2018-12-10,0.8,9.6,9.6,7.68,11.53262126851034
EV016-EV021,CH002,2018-12-10,0.0833333333333333,9.6,9.6,0.94,9.224280506591665
EV016-EV021,CH002,2018-12-10,0.35,9.6,9.6,3.36,10.06468252766406
EV016-EV021,CH002,2018-12-09,0.2666666666666666,9.6,9.6,2.56,9.792842020099936
EV016-EV021,CH002,2018-12-09,0.3,9.6,9.6,2.88,9.901578223125586
EV016-EV021,CH002,2018-12-09,0.2833333333333333,9.6,9.6,2.72,9.84721012161276
EV016-EV021,CH002,2018-12-08,0.2166666666666666,9.6,9.6,2.08,9.62973771556146
EV016-EV021,CH002,2018-12-08,0.2,9.6,9.6,1.92,9.575369614048636
EV016-EV021,CH002,2018-12-08,0.3666666666666666,9.6,9.6,3.52,10.119050629176886
EV016-EV021,CH002,2018-12-07,0.2333333333333333,9.6,9.6,2.24,9.684105817074286
EV016-EV021,CH002,2018-12-07,0.2,9.6,9.6,1.92,9.575369614048636
EV016-EV021,CH002,2018-12-06,5.583333333333333,9.6,9.6,53.62,27.1404789174244
EV016-EV021,CH002,2018-12-06,3.083333333333333,9.6,9.6,29.61,18.983157433134007
EV016-EV021,CH002,2018-12-06,0.2833333333333333,9.6,9.6,2.72,9.84721012161276
EV016-EV021,CH002,2018-12-05,3.05,9.6,9.6,29.29,18.87442123010836
EV016-EV021,CH002,2018-12-05,0.0166666666666666,9.6,9.6,0.16,8.97732049740756
EV016-EV021,CH002,2018-12-05,0.1,9.6,9.6,0.96,9.249161004971684
EV016-EV021,CH002,2018-12-05,0.1,9.6,9.6,0.96,9.249161004971684
EV016-EV021,CH002,2018-12-05,1.9666666666666663,9.6,9.6,18.89,15.340494631774725
EV016-EV021,CH002,2018-12-05,0.15,9.6,9.6,1.44,9.41226530951016
EV016-EV021,CH002,2018-12-04,4.066666666666666,9.6,9.6,39.06,22.19298167975732
EV016-EV021,CH002,2018-12-04,2.25,9.6,9.6,21.61,16.264752357492753
EV016-EV021,CH002,2018-12-04,0.2166666666666666,9.6,9.6,2.08,9.62973771556146
EV016-EV021,CH002,2018-12-03,4.6,9.6,9.6,44.18,23.93276092816772
EV016-EV021,CH002,2018-12-03,2.2,9.6,9.6,21.13,16.101648052954275
EV016-EV021,CH002,2018-12-03,0.0833333333333333,9.6,9.6,0.8,9.19479290345886
EV016-EV021,CH002,2018-12-03,0.4666666666666667,9.6,9.6,4.48,10.445259238253836
EV016-EV021,CH002,2018-12-02,0.2833333333333333,9.6,9.6,2.72,9.84721012161276
EV016-EV021,CH002,2018-12-02,0.3833333333333333,9.6,9.6,3.68,10.173418730689711
EV016-EV021,CH002,2018-12-01,0.3166666666666666,9.6,9.6,3.04,9.955946324638411
EV016-EV021,CH002,2018-12-01,0.2833333333333333,9.6,9.6,2.72,9.84721012161276
EV016-EV021,CH002,2018-12-01,0.4666666666666667,9.6,9.6,4.48,10.445259238253836
EV016-EV021,CH002,2018-11-30,0.2333333333333333,9.6,9.6,2.24,9.684105817074286
EV016-EV021,CH002,2018-11-29,4.733333333333333,9.6,9.6,45.46,24.36770574027032
EV016-EV021,CH002,2018-11-29,0.5666666666666667,9.6,9.6,5.44,10.771467847330788
EV016-EV021,CH002,2018-11-29,1.7,9.6,9.6,16.33,14.470605007569525
EV016-EV021,CH002,2018-11-29,0.0166666666666666,9.6,9.6,0.25,8.996276813707219
EV016-EV021,CH002,2018-11-28,5.933333333333334,9.6,9.6,56.98,28.282209049193728
EV016-EV021,CH002,2018-11-28,1.3666666666666667,9.6,9.6,13.16,13.389561749412907
EV016-EV021,CH002,2018-11-27,4.05,9.6,9.6,38.9,22.13861357824449
EV016-EV021,CH002,2018-11-27,1.8166666666666669,9.6,9.6,17.45,14.8511817181593
EV016-EV021,CH002,2018-11-27,0.0666666666666666,9.6,9.6,0.76,9.16569989034558
EV016-EV021,CH002,2018-11-26,6.016666666666667,9.6,9.6,57.78,28.554049556757853
EV016-EV021,CH002,2018-11-26,2.333333333333333,9.6,9.6,22.41,16.53659286505688
EV016-EV021,CH002,2018-11-26,0.15,9.6,9.6,1.44,9.41226530951016
EV016-EV021,CH002,2018-11-25,0.2333333333333333,9.6,9.6,2.24,9.684105817074286
EV016-EV021,CH002,2018-11-24,0.1666666666666666,9.6,9.6,1.6,9.466633411022986
EV016-EV021,CH002,2018-11-23,0.2166666666666666,9.6,9.6,2.08,9.62973771556146
EV016-EV021,CH002,2018-11-22,0.2,9.6,9.6,1.92,9.575369614048636
EV016-EV021,CH002,2018-11-21,2.4166666666666665,9.6,9.6,23.21,16.808433372621003
EV016-EV021,CH002,2018-11-21,0.1,9.6,9.6,0.96,9.249161004971684
EV016-EV021,CH002,2018-11-21,0.0666666666666666,9.6,9.6,0.66,9.144637316679292
EV016-EV021,CH002,2018-11-21,2.8833333333333333,9.6,9.6,27.77,18.347590273913134
EV016-EV021,CH002,2018-11-21,0.0166666666666666,9.6,9.6,0.16,8.97732049740756
EV016-EV021,CH002,2018-11-20,3.3,9.6,9.6,31.69,19.68994275280073
EV016-EV021,CH002,2018-11-20,0.1666666666666666,9.6,9.6,1.73,9.49401475678916
EV016-EV021,CH002,2018-11-20,4.4,9.6,9.6,42.26,23.28034371001382
EV016-EV021,CH002,2018-11-20,0.05,9.6,9.6,0.62,9.115544303566011
EV016-EV021,CH002,2018-11-20,0.1833333333333333,9.6,9.6,1.76,9.521001512535811
EV016-EV021,CH002,2018-11-19,3.433333333333333,9.6,9.6,32.97,20.12488756490333
EV016-EV021,CH002,2018-11-19,0.0,9.6,9.6,0.11,8.946121226927652
EV016-EV021,CH002,2018-11-19,1.95,9.6,9.6,18.73,15.2861265302619
EV016-EV021,CH002,2018-11-19,0.0166666666666666,9.6,9.6,0.23,8.992064298973961
EV016-EV021,CH002,2018-11-19,0.0166666666666666,9.6,9.6,0.31,9.008914357906992
EV016-EV021,CH002,2018-11-19,0.4,9.6,9.6,3.84,10.227786832202536
EV016-EV021,CH002,2018-11-19,0.25,9.6,9.6,2.4,9.738473918587111
EV016-EV021,CH002,2018-11-18,0.3333333333333333,9.6,9.6,3.2,10.010314426151236
EV016-EV021,CH002,2018-11-18,0.3,9.6,9.6,2.88,9.901578223125586
EV016-EV021,CH002,2018-11-17,0.2333333333333333,9.6,9.6,2.24,9.684105817074286
EV016-EV021,CH002,2018-11-17,0.3,9.6,9.6,2.88,9.901578223125586
EV016-EV021,CH002,2018-11-16,0.1666666666666666,9.6,9.6,1.6,9.466633411022986
EV016-EV021,CH002,2018-11-16,0.1666666666666666,9.6,9.6,1.6,9.466633411022986
EV016-EV021,CH002,2018-11-15,3.3833333333333333,9.6,9.6,32.49,19.96178326036486
EV016-EV021,CH002,2018-11-15,0.35,9.6,9.6,3.36,10.06468252766406
EV016-EV021,CH002,2018-11-15,2.966666666666667,9.6,9.6,28.61,18.627855810943775
EV016-EV021,CH002,2018-11-14,6.583333333333333,9.6,9.6,63.23,30.40467126556053
EV016-EV021,CH002,2018-11-14,0.1,9.6,9.6,0.96,9.249161004971684
EV016-EV021,CH002,2018-11-14,0.8166666666666667,9.6,9.6,7.84,11.586989370023163
EV016-EV021,CH002,2018-11-13,1.6,9.6,9.6,15.37,14.144396398492573
EV016-EV021,CH002,2018-11-13,0.4666666666666667,9.6,9.6,4.48,10.445259238253836
EV016-EV021,CH002,2018-11-13,3.3666666666666667,9.6,9.6,32.47,19.93690276198484
EV016-EV021,CH002,2018-11-13,0.2,9.6,9.6,1.92,9.575369614048636
EV016-EV021,CH002,2018-11-12,0.2166666666666666,9.6,9.6,2.08,9.62973771556146
